행정구,행정동,갈비/삼겹살,닭/오리요리,분식,양식,유흥주점,일식/수산물,제과제빵떡케익,커피점/카페,패스트푸드,한식/백반/한정식,총생활인구수_평일,10대 미만 생활인구_평일,10대 생활인구_평일,20~30대 생활인구_평일,40~50대 생활인구_평일,60대 생활인구_평일,70대 이상 생활인구_평일,총생활인구수_주말,10대 미만 생활인구_주말,10대 생활인구_주말,20~30대 생활인구_주말,40~50대 생활인구_주말,60대 생활인구_주말,70대 이상 생활인구_주말,대학교(전체),일반대학,온라인대학,초중고(전체),초등학교,중학교,고등학교,총인구수,총가구수,가구당인구수,평균소득금액,상권변화지표,운영점포영업개월,폐업점포영업개월,10대 미만,10대,20 ~ 30대,40 ~ 50대,60대,70대 이상,총인구,역(전체),역(환승역)
종로구,청운효자동,4,4,27,34,11,9,12,50,7,71,442579.2181,36890.66627,59721.67251,118156.8022,136514.381,41904.34735,49391.3498,447607.5454,31067.87931,44347.3536,129714.7136,145618.4261,45975.08244,50884.09214,1,1,0,6,1,2,3,11680,4715,2.48,5918.11,LH,107.0,62.0,703,1134,3081,4020,1419,1530,11887,0,0
종로구,사직동,13,14,51,66,37,41,24,131,14,207,661216.666,20794.60346,30301.91251,248640.5309,253453.8445,57569.56687,50456.20774,480448.597,26871.44381,33437.56351,162617.9146,156707.8158,50622.25653,50191.60188,0,0,0,1,1,0,0,8705,3969,2.19,6334.0325,HH,135.0,62.0,532,681,2643,3037,1212,1274,9379,2,0
종로구,삼청동,1,0,17,42,10,9,7,95,8,49,136737.9628,4350.119023,11496.49443,46901.51971,46193.60565,14393.21275,13403.01152,136689.7339,5577.2774,10146.91644,49880.92931,43118.94821,15346.33134,12619.33076,0,0,0,2,0,1,1,2433,1065,2.28,5499.561429,LH,105.0,58.0,121,218,646,814,432,428,2659,1,0
종로구,부암동,1,3,12,25,6,8,13,54,10,27,345738.9314,21123.46386,45104.07425,93415.85532,104282.9734,39364.52067,42448.04404,333707.8092,17655.70934,34937.31624,83895.52676,112291.4361,40618.80274,44309.01901,1,1,0,4,2,1,1,9666,3901,2.48,5256.25,LH,103.0,62.0,453,844,2575,3184,1311,1223,9590,0,0
종로구,평창동,4,5,17,18,13,10,7,51,7,41,426374.0894,26428.81486,45665.26199,92648.95199,138908.729,60519.324,62203.00899,456256.3544,28486.92466,44148.96949,98373.24814,156083.8062,64282.0907,64881.31729,0,0,0,1,0,0,1,17379,6398,2.72,8318.69,HH,129.0,62.0,1119,1550,4381,5911,2715,2276,17952,0,0
종로구,무악동,2,3,5,0,4,1,4,10,5,8,161839.5665,12083.63201,19277.46185,38557.93507,47518.81601,20792.90879,23608.81255,157829.8985,12300.4034,18494.1864,37051.94543,47949.15225,20030.40104,22003.81176,0,0,0,1,1,0,0,8082,2899,2.79,4367.37,HH,131.0,71.0,594,943,1721,2792,1048,986,8084,0,0
종로구,교남동,3,7,9,5,3,5,2,13,1,13,178119.7757,15434.71625,18375.27353,45861.49155,59889.42245,17608.71822,20950.15295,170998.0642,13964.45088,17471.90421,44396.8801,57388.23154,17134.6274,20641.97053,0,0,0,2,0,1,1,10027,4174,2.4,5030.56,HH,143.0,65.0,788,824,2691,3438,1188,1119,10048,1,0
종로구,가회동,2,4,17,34,9,7,7,69,6,49,196391.3257,8654.676355,22930.15213,62682.01704,69635.9527,15871.61848,16616.90949,163936.3216,8441.107063,14717.18145,55424.81995,53783.41039,15464.72736,16105.077,0,0,0,4,1,1,2,4169,1782,2.34,5812.8675,LH,112.0,62.0,190,308,997,1405,581,605,4086,0,0
종로구,"종로1,2,3,4가동",44,39,135,130,141,116,38,308,37,463,1692674.692,27404.16905,46521.18619,662313.1635,639349.1366,170536.2792,146550.7573,1176016.434,43262.28983,59049.5129,486298.2176,350378.3793,123049.7492,113978.2849,1,1,0,2,2,0,0,6707,3978,1.69,5719.915517,HH,158.0,70.0,350,408,2586,2670,1382,1123,8519,4,3
종로구,"종로5,6가동",13,15,30,10,55,21,7,54,5,120,460408.2197,4575.314777,16159.20372,147647.2378,173409.9788,64478.12165,54138.36216,313590.7684,4978.61545,17919.69144,105747.9876,99717.25001,44434.58794,40792.63441,0,0,0,1,1,0,0,5456,2835,1.92,3923.768,HH,148.0,69.0,92,208,2249,1450,778,732,5509,2,1
종로구,이화동,6,10,18,39,17,13,12,71,14,73,615495.1421,16148.5417,33129.70836,259787.0241,196114.4832,52934.66164,57380.7233,477070.5821,14321.99726,33012.79518,215020.0748,132242.7584,38913.73266,43559.22269,2,1,1,2,1,1,0,8241,4172,1.98,3938.353333,LH,111.0,59.0,215,368,3216,1990,912,928,7629,0,0
종로구,혜화동,20,20,43,32,46,22,15,92,31,94,809151.451,30211.51082,110888.6022,385830.3592,175520.1649,49969.31283,56731.50128,794503.8048,29568.41145,95468.17999,380735.1614,184788.365,48722.02788,55221.66104,0,0,0,7,1,2,4,21183,10402,2.04,5352.621667,LL,119.0,55.0,589,1433,9127,4419,1678,1944,19190,1,0
종로구,창신1동,5,14,11,9,16,7,2,18,5,34,209990.0898,3571.720009,7476.063914,62081.5001,79380.4864,31838.22964,25642.08911,183725.7474,4827.954075,8400.9961,54522.13799,62367.79593,28695.34696,24911.51823,0,0,0,1,1,0,0,5791,2787,2.08,3468.01,HH,142.0,69.0,137,216,1647,1650,1032,756,5438,1,1
종로구,창신2동,5,4,11,1,8,9,2,11,1,30,228163.1546,6248.379445,12231.05082,61398.03068,80306.93192,35264.12928,32714.63126,232676.9862,7381.107575,13928.74921,65388.40015,78293.28631,35077.53689,32607.90708,0,0,0,0,0,0,0,9369,4116,2.28,3468.01,HH,141.0,66.0,214,413,2650,2865,1490,1184,8816,0,0
종로구,창신3동,0,3,2,0,3,0,1,5,2,3,115876.25,9417.442573,12389.69467,29492.11496,36898.76005,14683.0912,12995.14591,117965.3504,8790.068638,11024.49724,31185.54906,39233.06715,15170.08105,12562.08724,0,0,0,2,1,0,1,6773,2670,2.54,3468.01,LH,121.0,57.0,340,455,1878,2099,1050,802,6624,1,0
종로구,숭인1동,1,2,5,1,3,2,2,4,5,13,180614.216,8823.171136,9699.209841,51832.35773,62186.38355,23947.99334,24125.10009,185282.8966,8411.337038,10006.2465,55945.64338,62006.36066,24033.6153,24879.69403,0,0,0,0,0,0,0,6110,2793,2.19,3917.41,HH,136.0,63.0,221,360,1695,2038,944,796,6054,1,1
종로구,숭인2동,7,9,9,4,24,3,6,20,6,33,305733.2977,7475.534818,12940.35188,107535.935,101642.6138,40872.9048,35265.95761,321237.6571,9952.84195,13513.0961,114953.5521,98271.20831,44817.3549,39729.60358,0,0,0,0,0,0,0,9520,5413,1.76,3917.41,HL,138.0,51.0,243,366,4622,2840,1395,1069,10535,1,1
중구,소공동,12,17,36,40,37,45,32,135,23,153,852915.7461,31158.44431,36602.46308,348694.0248,344187.3426,58209.08426,34064.38763,441887.83,28252.63046,21818.31389,171519.0183,151651.8846,41915.97166,26730.01075,0,0,0,4,1,1,2,2461,1101,2.24,6555.4,HH,165.0,72.0,262,269,1139,1343,336,169,3518,2,2
중구,회현동,11,15,56,30,29,20,33,114,15,111,722570.1411,7005.789959,14947.61795,274546.9338,292516.7963,74010.64887,59542.35445,418803.7594,13540.86155,17781.31241,144198.0561,148176.2348,51897.71336,43209.5815,0,0,0,0,0,0,0,4668,2200,2.12,7377.964444,HH,171.0,73.0,231,272,1174,1684,1050,835,5246,2,1
중구,명동,30,29,54,58,49,60,15,189,27,187,1086869.316,17697.39506,31959.32179,498620.9872,422547.325,71310.62384,44733.66373,568791.7083,25223.28726,31515.76315,246334.6687,176812.4465,52320.64199,36584.89995,0,0,0,1,1,0,0,2794,1220,2.29,9192.548,HH,164.0,60.0,130,187,1198,1129,563,499,3706,2,0
중구,필동,8,9,35,28,56,18,6,76,16,91,365474.0541,9850.442045,29541.00039,161140.7747,112419.8437,28038.72257,24483.26964,231129.5329,9660.515,18410.62294,93737.21636,65846.43881,22185.40075,21289.33954,2,2,0,4,3,0,1,4955,2283,2.17,4662.44,HH,147.0,62.0,174,204,1993,1098,622,561,4652,2,2
중구,장충동,1,4,8,17,8,13,8,29,6,34,320512.0161,5737.411682,17533.92229,146368.2021,102015.6504,27774.97983,21081.84973,281862.9025,9229.98225,20671.35715,118597.1039,85902.14093,26113.81473,21348.50226,0,0,0,0,0,0,0,5989,3076,1.95,5001.513333,HH,144.0,66.0,173,343,2419,1243,574,575,5327,1,0
중구,광희동,11,12,40,32,48,28,18,77,16,138,621376.394,8253.9824,24174.89225,258223.0114,223342.4894,61635.54071,45746.47854,441921.6171,11429.44526,25301.79156,194942.9201,136157.3639,41148.26171,32941.83326,0,0,0,1,0,1,0,6141,3392,1.81,4007.166,HH,169.0,61.0,158,261,2841,1676,876,775,6587,3,3
중구,을지로동,5,8,44,29,82,25,12,82,8,130,521847.5241,6340.554841,9408.429677,177907.724,218464.9269,63309.21384,46416.67566,259811.1745,5373.4636,9998.2961,106102.2374,80173.85504,31365.67615,26797.64585,0,0,0,0,0,0,0,1847,1203,1.54,4282.371,HH,172.0,76.0,37,41,722,461,366,275,1902,4,4
중구,신당동,11,12,36,19,24,16,8,49,18,74,615703.8659,9727.997727,20544.06354,242359.6169,223420.7178,67830.66801,51820.80169,430379.4146,10391.75601,16933.7197,170769.3129,144501.8698,47049.67729,40733.07914,0,0,0,5,1,1,3,9342,4887,1.91,3788.846667,HH,137.0,68.0,303,317,3655,2654,1174,1015,9118,5,4
중구,다산동,6,14,20,9,16,7,13,44,4,48,373579.5346,22717.51496,24318.38785,127349.2513,114720.1617,40912.20857,43562.01129,348377.2463,20686.28496,22760.57625,119468.8939,103378.3434,39876.31156,42206.83596,0,0,0,4,1,2,1,14279,6562,2.18,4103.73,HH,125.0,59.0,511,773,4669,4140,2035,1894,14022,2,2
중구,약수동,1,10,19,2,15,12,9,18,9,28,340240.4812,22499.27997,18732.16794,96599.39374,105256.7574,42639.01795,54513.8632,354110.0892,26242.96441,20276.99974,101569.0589,110379.9389,42248.84093,53392.28535,0,0,0,0,0,0,0,16398,7012,2.34,4103.73,HH,128.0,60.0,947,934,4255,5109,2687,2695,16627,0,0
중구,청구동,5,5,4,8,9,5,5,13,7,22,266238.5442,24960.39852,23524.51751,74667.81306,78041.52825,30067.59161,34976.69444,256403.1509,19774.72295,20077.24905,76476.7822,77459.13779,28693.06123,33922.19761,0,0,0,4,2,1,1,13579,5884,2.31,4103.73,LH,119.0,56.0,679,818,4038,4058,2046,1922,13561,0,0
중구,신당5동,7,13,14,4,24,14,5,15,5,67,193620.2137,9455.172109,11489.96658,61601.05478,65145.2807,23823.75969,22104.97976,205793.5801,11510.36336,12189.09161,69066.77625,66963.29253,23635.11574,22428.94073,0,0,0,2,1,0,1,10604,5200,2.04,4103.73,HH,123.0,57.0,528,515,3468,3351,1408,1247,10517,0,0
중구,동화동,2,6,16,7,7,5,3,17,5,17,253474.755,13161.36631,17176.92687,73794.66118,83801.22963,32205.2716,33335.29865,262229.228,15509.79685,20443.42888,76673.52355,83713.69256,31555.70371,34333.08336,0,0,0,2,1,1,0,10372,3878,2.67,4103.73,HH,131.0,57.0,647,783,2593,3351,1550,1301,10225,0,0
중구,황학동,9,7,20,4,24,10,5,17,8,63,304885.6007,17666.77654,12018.68531,113559.1644,95206.37574,33237.3032,33197.29493,317199.6763,22444.85003,12988.4214,123013.9881,93522.65039,32515.37258,32714.39763,0,0,0,0,0,0,0,13372,6788,1.97,3607.53,HH,146.0,72.0,752,497,5409,3844,1597,1334,13433,0,0
중구,중림동,8,7,13,9,19,12,5,26,5,43,217262.2525,9620.495641,9409.192055,74269.39708,81480.28829,22267.9733,20214.9065,179785.8564,9773.765075,8726.576625,60647.33151,62843.76726,18848.28386,18946.13331,0,0,0,3,1,1,1,11943,5131,2.33,3599.73,HH,133.0,65.0,988,724,3519,3997,1611,1484,12323,0,0
용산구,후암동,4,5,12,12,11,7,8,35,7,36,322404.7406,18994.21116,24075.11404,102443.2474,103666.7446,37101.05278,36124.36972,325743.6535,18973.752,23021.94835,105448.0465,103697.383,37860.33441,36742.18816,0,0,0,2,2,0,0,16933,7555,2.24,4855.74,LH,113.0,64.0,829,1169,5247,5332,2282,1999,16858,0,0
용산구,용산2가동,2,3,9,50,23,11,4,34,10,54,269458.8044,13118.86392,20809.66177,100398.8668,80270.07954,27238.01076,27623.32094,281168.5057,10519.72308,15432.78684,115936.3419,82047.26134,27869.19384,29363.19929,0,0,0,5,1,2,2,10505,5055,2.08,4740.91,LL,91.0,51.0,357,533,3731,2967,1414,1418,10420,1,0
용산구,남영동,15,15,22,33,30,31,13,76,24,93,447524.1153,8691.073282,17547.71739,182067.7555,157191.0167,44969.47645,37057.07591,351058.17,12649.23488,21544.47639,137409.9108,108796.25,38890.73799,31767.56039,0,0,0,0,0,0,0,7123,4053,1.76,4905.6625,HH,135.0,61.0,173,257,2132,2648,1404,926,7540,5,3
용산구,청파동,6,16,34,20,14,13,9,62,15,71,579894.6321,20954.09164,57828.83987,249238.8215,154869.467,47528.98794,49474.42342,541340.7012,18842.13586,45248.48069,234166.273,148313.1011,45670.41966,49100.2914,1,1,0,8,2,3,3,19822,10177,1.95,4439.9625,HH,126.0,57.0,602,1060,7943,5609,2450,2171,19835,0,0
용산구,원효로1동,7,6,24,24,32,14,11,35,12,67,528427.1905,35441.59483,28674.47154,213741.7101,171028.4476,44440.13048,35100.83461,481866.6698,38635.61361,29202.83083,199390.0366,142403.5341,39396.3032,32838.3523,0,0,0,1,1,0,0,15443,7109,2.17,4174.71,HH,140.0,59.0,1254,980,7181,5134,1766,1269,17584,0,0
용산구,원효로2동,6,5,8,6,6,7,4,20,0,31,383380.4992,23995.23975,33493.79365,115703.8317,122500.0186,43464.3698,44223.24419,377807.9785,25243.80145,34215.61326,112794.3708,117949.9504,42799.38405,44804.85945,0,0,0,3,1,1,1,13436,5515,2.44,4560.53,HH,152.0,58.0,811,1124,4120,4373,1791,1575,13794,0,0
용산구,효창동,1,3,7,6,3,3,2,16,4,13,229138.9126,16183.3485,20574.3363,75988.52228,67307.53495,22697.4456,26387.72554,222460.0839,13675.12813,18366.70598,75556.1764,66955.77549,22428.16299,25478.13268,0,0,0,1,1,0,0,9866,3966,2.49,5484.75,HH,132.0,68.0,817,717,3647,3388,1177,1077,10823,1,1
용산구,용문동,4,8,16,6,7,10,11,17,5,22,195748.2536,12072.64166,13078.7869,59717.02928,63175.39845,23816.73987,23887.65773,205618.3986,14036.38371,15705.40708,63693.46301,65352.15001,23294.25359,23536.7429,0,0,0,0,0,0,0,11669,4996,2.34,4293.065,HH,129.0,56.0,687,687,3691,3599,1558,1471,11693,1,1
용산구,한강로동,18,22,39,89,48,53,30,122,33,169,1242033.909,44715.44864,55558.16385,543047.4787,420127.0934,96376.02852,82209.69531,1129835.746,64714.28148,71954.54493,490594.1294,333777.2284,88977.44604,79818.11717,0,0,0,3,2,0,1,19821,9321,2.13,6175.494,HH,144.0,59.0,1484,1201,8676,6839,2729,2059,22988,6,5
용산구,이촌1동,7,11,19,12,17,25,9,24,9,42,601157.5535,55495.01725,57487.35985,134396.868,210732.0169,68271.9362,74774.35602,620657.7431,54564.61676,59282.11369,146588.1422,221818.3912,65717.27215,72687.20801,0,0,0,3,1,1,1,26195,9260,2.83,7292.89,HH,158.0,66.0,2427,2752,5714,8915,2957,2985,25750,1,1
용산구,이촌2동,3,1,4,4,5,1,3,9,7,13,160136.715,10129.7515,9282.031164,44148.66034,53448.68368,21939.69461,21187.89451,175861.1315,12771.39178,11797.60309,50823.55665,55985.98566,22169.26965,22313.3227,0,0,0,0,0,0,0,8136,3337,2.44,7292.89,HH,147.0,77.0,499,497,2134,2510,1341,1159,8140,0,0
용산구,이태원1동,9,4,18,154,92,17,10,60,27,127,258592.6341,6978.208477,9538.652859,108947.6631,84626.67833,24831.49659,23669.9364,255841.6177,8071.950662,11666.50803,113607.282,78284.22261,22666.67853,21544.9763,0,0,0,1,1,0,0,7991,3941,2.03,7216.47,HH,138.0,63.0,335,358,3040,2258,1052,892,7935,1,0
용산구,이태원2동,2,10,11,79,39,14,10,56,11,74,258482.3898,10310.87141,13177.43364,102176.7536,84047.55178,23455.12612,25314.65205,280002.1031,13193.64698,14942.02285,115717.7687,87472.44905,24075.84381,24600.3721,0,0,0,2,1,0,1,9780,4739,2.06,7216.47,LL,93.0,51.0,538,582,3681,3107,1242,1282,10432,0,0
용산구,한남동,11,8,20,116,63,40,25,126,24,185,755985.0091,36688.16917,33312.36996,299287.2303,261033.9278,66007.25919,59656.05315,703165.3429,35816.10528,36024.5293,288926.562,226539.6271,59512.71156,56345.80913,0,0,0,1,1,0,0,21524,10333,2.08,8144.87,LL,108.0,55.0,1312,1424,7009,7215,2835,2378,22173,2,0
용산구,서빙고동,1,3,6,6,4,1,5,19,2,28,355946.6468,24174.87213,33068.30173,92979.91456,128534.2169,38493.4168,38695.92437,378768.6658,24518.81985,35770.69764,103631.4229,136854.0377,38695.37815,39298.31259,0,0,0,2,1,1,0,12672,4858,2.61,7408.135,HH,132.0,66.0,835,1537,3302,4849,1610,1449,13582,1,0
용산구,보광동,8,8,15,16,16,8,9,15,7,42,243560.5746,9356.690705,16360.63612,83357.7918,84818.07474,25832.70939,23834.67228,252303.5104,9020.150675,16124.20661,88996.67139,88089.81069,26264.22256,23808.44858,1,1,0,2,0,1,1,14966,7216,2.07,7137.76,HH,127.0,57.0,485,708,4649,4507,2072,1766,14187,0,0
성동구,왕십리2동,4,10,9,4,7,7,7,15,7,27,349740.1116,20204.38057,25406.37814,121238.645,106852.8194,37861.70242,38176.18558,377816.0661,22817.12678,29193.78539,135759.0915,113132.0074,38387.43751,38526.61771,0,0,0,0,0,0,0,16744,7154,2.34,4120.57,LH,112.0,57.0,1171,1105,5318,5188,2170,1696,16648,1,0
성동구,왕십리도선동,7,20,28,17,38,35,12,42,21,98,699464.2421,62423.87053,41997.95132,243177.2229,216762.4531,69478.83785,65623.90767,699162.6808,64470.48529,43266.62019,252012.1324,209995.1975,65686.59589,63731.64835,0,0,0,3,2,0,1,26884,11312,2.38,4153.84,LL,97.0,55.0,2130,1671,8910,8491,3223,2564,26989,0,0
성동구,마장동,25,7,9,7,18,8,3,19,2,51,522908.5504,30048.37147,39557.71699,170161.7733,163317.5115,59330.35124,60492.82593,499705.3372,27155.86118,40939.67848,171849.7679,148671.753,54629.59196,56458.68338,0,0,0,4,2,2,0,22666,10116,2.24,3957.2,HH,143.0,76.0,1107,1556,7777,6474,3161,2652,22727,1,0
성동구,사근동,7,11,28,22,44,8,11,63,21,56,694773.6361,24159.10206,76063.8883,377772.5389,133082.029,42850.85225,40845.22488,554910.0664,21195.00666,56185.6111,293497.8931,110059.4538,36409.86573,37562.23709,2,2,0,6,2,2,2,15030,8081,1.86,4554.885,LH,103.0,56.0,402,861,8096,2427,957,1094,13837,1,0
성동구,행당1동,8,19,21,12,13,15,15,35,15,62,534494.3811,28324.72995,52110.52467,202008.3296,156906.6565,49673.39922,45470.74028,514614.5207,27613.82655,49590.50269,199288.8716,150179.5269,46405.16558,41536.62629,0,0,0,1,1,0,0,13782,5946,2.32,5223.06,LH,116.0,56.0,941,984,4635,4340,1728,1448,14076,4,4
성동구,행당2동,3,3,8,2,4,5,5,11,9,12,454465.4052,41699.77123,47435.81105,120486.2097,139396.6309,48270.57614,57176.4056,471056.6285,37484.5008,47178.60439,130720.7125,151673.3068,47587.71184,56411.79353,0,0,0,3,1,1,1,23064,8788,2.62,5223.06,LL,101.0,54.0,1654,1946,6211,7706,2946,2697,23160,1,0
성동구,응봉동,0,2,6,1,3,0,2,7,4,4,256629.0533,26256.17192,28479.10148,61195.11618,82083.37135,28050.93269,30564.36017,270397.0658,21979.43765,27129.96611,69468.60668,91641.83241,29163.50628,31013.71739,0,0,0,2,1,1,0,14949,5514,2.71,5162.03,LH,117.0,58.0,1051,1554,3761,5221,1754,1755,15096,1,0
성동구,금호1가동,1,6,3,4,1,7,4,15,3,18,327719.2891,29813.8192,29794.47795,86073.64054,107989.0337,37955.95819,36092.35961,361240.1442,32372.95863,33846.22513,97432.8117,120889.1117,39619.52565,37079.51079,0,0,0,2,1,0,1,15058,6074,2.48,3765.25,LH,116.0,58.0,1176,1074,4029,4884,2156,1766,15085,0,0
성동구,"금호2,3가동",11,10,14,13,19,14,15,25,9,54,464728.6077,42635.86164,36803.14075,123202.1512,148521.9423,53172.37525,60393.13921,500551.6628,47022.56718,39538.47976,137003.9844,161056.9617,53984.02366,61945.64668,0,0,0,1,1,0,0,22458,9296,2.42,4284.52,LH,121.0,62.0,1661,1323,6661,7268,3055,2615,22583,1,0
성동구,금호4가동,12,9,9,10,12,11,1,13,4,23,288027.2676,26821.73027,17530.55113,79296.8887,94416.9662,34235.05588,35726.07566,308363.8638,29141.88683,20372.31188,88141.66641,100747.586,33718.62765,36241.78609,0,0,0,2,2,0,0,14190,5916,2.4,4285.78,HH,125.0,59.0,1241,947,3838,4711,1922,1619,14278,1,0
성동구,옥수동,6,7,16,23,13,14,14,15,6,39,654009.1218,77573.58035,42219.18197,178867.2411,209906.5516,70854.66738,74587.89987,654319.8651,74243.49295,42622.4124,183500.9362,212463.4078,68359.90924,73129.7072,0,0,0,4,2,1,1,25373,10197,2.49,5073.55,LL,105.0,54.0,2452,1665,7209,8389,3434,2767,25916,2,2
성동구,성수1가1동,5,3,14,23,13,12,9,52,10,54,483046.655,22971.55495,28378.60912,189439.62,157280.703,51498.51648,33477.64875,454043.5933,23199.77236,31212.29004,176281.1583,141304.7341,48875.00966,33170.6273,0,0,0,6,2,2,2,16186,7135,2.27,6728.64,LH,106.0,58.0,990,1032,5385,5296,2390,1413,16506,1,0
성동구,성수1가2동,15,10,22,66,26,26,22,138,12,129,495029.2932,21030.23095,25951.53075,214704.639,158066.6343,43182.7976,32093.46177,399322.7139,23109.22374,27197.25863,164527.0315,115877.4711,37832.07743,30779.65318,0,0,0,0,0,0,0,13564,6326,2.14,6728.64,LL,90.0,56.0,645,807,4227,3803,1673,1266,12421,1,0
성동구,성수2가1동,13,9,32,29,35,20,13,66,19,86,484979.904,22092.1717,24541.1565,177447.5536,165042.9481,58213.75997,37642.31275,439679.8777,21712.50905,27103.42419,156395.7688,142931.0638,54396.43096,37140.68348,0,0,0,5,2,2,1,16727,7840,2.13,5657.18,LL,110.0,56.0,717,794,4694,4999,2861,1805,15870,0,0
성동구,성수2가3동,17,18,31,46,23,49,15,139,13,196,932299.4651,29982.8378,30746.49696,440065.6064,306726.3845,73146.82058,51631.31808,599078.2128,32163.17826,36214.82989,264736.858,167463.0238,52655.41641,45844.90446,0,0,0,0,0,0,0,11235,5089,2.21,5657.18,LL,90.0,56.0,532,495,3827,3156,1500,1206,10716,1,0
성동구,송정동,2,2,2,0,8,4,6,11,6,23,258937.4205,9052.776673,12261.83686,105248.439,82712.51768,25970.02279,23691.82673,248376.5838,11562.71593,14948.48591,100143.2031,73002.29501,24497.21718,24222.66806,0,0,0,1,1,0,0,11009,5381,2.05,4369.43,HH,129.0,58.0,448,535,3349,3366,1708,1143,10549,0,0
성동구,용답동,6,11,21,8,15,10,8,28,7,57,474217.3032,14846.01124,26463.0613,171876.1133,157718.3548,54004.59252,49309.16981,465357.1703,19145.17585,30662.33719,170391.2228,145931.3243,50233.08754,48994.02268,0,0,0,1,1,0,0,12999,6493,2.0,4292.83,HH,149.0,61.0,335,600,4754,3675,1648,1472,12484,3,0
광진구,화양동,37,24,58,58,143,61,19,146,29,149,987541.4999,21691.91123,70104.04025,597425.3345,190015.5586,56700.56622,51604.0905,988400.1148,26187.87891,74929.49211,607657.372,178496.5177,52596.65019,48532.2018,1,1,0,5,2,2,1,28124,18354,1.53,6177.5,LL,100.0,52.0,359,904,17933,4334,1739,1540,26809,3,2
광진구,군자동,12,25,34,17,31,30,17,66,15,84,510176.8703,17663.74871,34747.79185,258661.2098,122876.2834,39182.51583,37045.32007,476190.5778,19773.82196,33454.26393,231335.3952,117307.1767,38236.44543,36083.4756,1,1,0,2,2,0,0,22308,11316,1.97,5455.82,LL,115.0,54.0,813,1054,9473,5369,2525,2032,21266,0,0
광진구,중곡1동,9,19,22,6,24,27,9,30,6,55,352483.8755,21022.92685,16922.69955,128151.6949,110283.2745,41519.42041,34583.85866,370308.3067,26042.82654,21943.32766,137570.6749,108559.1816,41363.99704,34828.30075,0,0,0,0,0,0,0,15493,7639,2.03,5054.02,LL,117.0,54.0,652,696,5831,4522,2207,1645,15553,0,0
광진구,중곡2동,10,12,22,5,22,22,13,42,12,61,429645.8297,30525.4997,32839.31276,141997.8726,133027.3724,46692.10411,44563.66902,441711.345,29623.29791,32995.81913,151825.151,135543.3856,46631.89436,45091.79711,0,0,0,1,1,0,0,21513,9857,2.18,5054.02,LL,116.0,51.0,976,1333,7462,6429,3013,2173,21386,0,0
광진구,중곡3동,7,7,22,3,17,8,12,32,12,45,356296.9292,22338.65908,23756.99294,109719.2455,114009.0411,43112.66054,43360.33162,370193.0944,22630.75169,25117.61561,118311.2052,116367.6022,44038.81303,43727.10538,0,0,0,2,2,0,0,16289,7733,2.11,5054.02,LL,112.0,51.0,667,880,5303,4986,2423,1902,16161,1,0
광진구,중곡4동,12,17,22,5,21,18,15,44,10,39,574862.0101,39341.55381,54825.25897,155513.1816,173494.0244,76549.29265,75138.6977,604604.9547,34996.4624,42937.46324,176683.1786,190380.3991,81533.08996,78074.3639,0,0,0,6,1,2,3,28612,12111,2.36,5054.02,LL,119.0,55.0,1200,1814,8342,9108,4582,3390,28436,0,0
광진구,능동,8,8,8,10,23,13,4,32,6,29,390118.1504,31670.22794,30979.65789,159764.2601,102012.5854,33521.62606,32169.79267,378892.5136,27359.54451,26207.10974,158613.011,101828.5219,32772.80183,32111.52278,0,0,0,2,1,0,1,11501,6233,1.85,6992.71,LL,110.0,55.0,519,517,5043,3113,1318,1091,11601,3,2
광진구,광장동,6,14,34,14,17,10,16,67,13,55,865494.6541,87670.6359,150769.2438,189756.1069,290178.8065,75458.69226,71661.17109,860066.4702,75421.54155,139717.1577,198949.1343,305401.0845,73124.91275,67452.63578,1,1,0,7,3,3,1,34206,11235,3.04,5997.21,LL,112.0,55.0,2749,5434,7404,13051,3291,2516,34445,1,0
광진구,자양1동,13,15,28,12,16,20,8,44,19,79,598145.847,25431.18372,49763.22036,232436.0599,177120.4517,60282.40992,53112.51988,581446.5639,24848.68256,47189.89536,226712.0581,171475.0967,59568.85295,51651.98164,0,0,0,1,1,0,0,23199,11202,2.07,5425.21,LL,119.0,55.0,843,1463,8049,7014,3050,2366,22785,0,0
광진구,자양2동,7,6,13,11,10,8,10,30,10,26,501524.7377,44994.07179,43519.25255,148403.4998,154185.0489,56878.0093,53544.85291,517258.6715,41049.06591,42807.89669,161576.5729,159878.1446,57992.30776,53954.67778,0,0,0,7,4,2,1,25349,10443,2.43,5425.21,HL,124.0,54.0,1397,1754,7173,7830,3693,2512,24359,0,0
광진구,자양3동,8,9,35,19,6,19,19,57,26,55,530630.6501,45138.65887,54699.1673,159162.2552,164068.3849,56451.30445,51110.87933,547438.7812,40043.99234,51316.95688,172637.3172,174979.9888,56881.57515,51578.953,0,0,0,4,2,1,1,27806,10228,2.72,5425.21,LL,114.0,54.0,2117,2484,7635,9119,3752,2783,27890,1,0
광진구,자양4동,12,15,26,21,42,18,17,73,9,76,607940.5639,22697.78104,34103.99665,238556.449,187739.4111,67071.0241,57771.90275,635879.4397,29403.48393,44086.34664,253447.0208,185034.2527,67518.73417,56389.60129,0,0,0,1,0,1,0,22673,11086,2.05,5425.21,LL,114.0,54.0,766,882,7255,6458,3359,2419,21139,0,0
